ROW_ID,SPLIT,N_CLUSTERS,CLUSTER,CLUSTER_ORACLE,GATE_CONFIDENCE
tuji1_official_val_0000163,val,5,0,0,0.827982404927209
tuji1_official_val_0000164,val,5,0,0,0.769742015226582
tuji1_official_val_0000165,val,5,2,2,0.8609855810182439
tuji1_official_val_0000166,val,5,2,2,0.7974010840513013
tuji1_official_val_0000167,val,5,0,0,0.8123400729228862
tuji1_official_val_0000168,val,5,2,2,0.5254601330782847
tuji1_official_val_0000169,val,5,0,0,0.7238654135501709
tuji1_official_val_0000170,val,5,2,2,0.8052087839567331
tuji1_official_val_0000171,val,5,2,2,0.7667465785868789
tuji1_official_val_0000172,val,5,4,0,0.3473592677412509
tuji1_official_val_0000173,val,5,2,2,0.5674454280414711
tuji1_official_val_0000174,val,5,2,2,0.7183085590412074
tuji1_official_val_0000175,val,5,2,2,0.923515112025238
tuji1_official_val_0000176,val,5,2,2,0.9194861803079282
tuji1_official_val_0000177,val,5,2,2,0.8190605958140528
tuji1_official_val_0000178,val,5,2,2,0.8606695078249855
tuji1_official_val_0000179,val,5,2,2,0.8126155864441982
tuji1_official_val_0000180,val,5,2,2,0.8297776713806659
tuji1_official_val_0000181,val,5,2,2,0.8049470426731614
tuji1_official_val_0000182,val,5,0,0,0.6644720924190114
tuji1_official_val_0000183,val,5,0,0,0.47404895856316864
tuji1_official_val_0000184,val,5,2,2,0.6891923821053436
tuji1_official_val_0000185,val,5,2,2,0.7644800338163718
tuji1_official_val_0000186,val,5,2,2,0.5189484188585326
tuji1_official_val_0000187,val,5,2,2,0.6326038893466208
tuji1_official_val_0000188,val,5,0,0,0.7500988366269549
tuji1_official_val_0000189,val,5,3,3,0.9395709475002368
tuji1_official_val_0000190,val,5,3,3,0.8506427577736487
tuji1_official_val_0000191,val,5,3,3,0.6491471089615988
tuji1_official_val_0000192,val,5,3,3,0.37892225702606
tuji1_official_val_0000193,val,5,3,3,0.9385227606741665
tuji1_official_val_0000194,val,5,3,3,0.6933511666053943
tuji1_official_val_0000195,val,5,3,3,0.9468706573602129
tuji1_official_val_0000196,val,5,3,3,0.8424228403998254
tuji1_official_val_0000197,val,5,3,3,0.9114761526357609
tuji1_official_val_0000198,val,5,3,3,0.6499998486734176
tuji1_official_val_0000199,val,5,3,3,0.5495337262038398
tuji1_official_val_0000200,val,5,4,4,0.503326174947966
tuji1_official_val_0000201,val,5,4,4,0.6210066533912459
tuji1_official_val_0000202,val,5,1,1,0.6657693212570398
tuji1_official_val_0000203,val,5,1,1,0.9280623926265565
tuji1_official_val_0000204,val,5,0,4,0.42529883736099855
tuji1_official_val_0000205,val,5,4,4,0.463242327251693
tuji1_official_val_0000206,val,5,4,4,0.8041784709010932
tuji1_official_val_0000207,val,5,1,1,0.4398273947344257
tuji1_official_val_0000208,val,5,4,4,0.7087048779903691
tuji1_official_val_0000209,val,5,0,4,0.5530164085888051
tuji1_official_val_0000210,val,5,4,4,0.8341639550497199
tuji1_official_val_0000211,val,5,4,4,0.5920682633673643
tuji1_official_val_0000212,val,5,4,4,0.5226843387991761
tuji1_official_val_0000213,val,5,4,4,0.6233556305664296
tuji1_official_val_0000214,val,5,4,4,0.6999878684149293
tuji1_official_val_0000215,val,5,1,4,0.5284496614537528
tuji1_official_val_0000216,val,5,1,1,0.7688936689743825
tuji1_official_val_0000217,val,5,1,1,0.8827500780114674
tuji1_official_val_0000218,val,5,4,4,0.600391363402513
tuji1_official_val_0000219,val,5,4,4,0.7161985147594372
tuji1_official_val_0000220,val,5,1,1,0.8308979019309409
tuji1_official_val_0000221,val,5,1,1,0.8457275438634848
tuji1_official_val_0000222,val,5,4,4,0.712811112615904
tuji1_official_val_0000223,val,5,1,4,0.5287913645786365
tuji1_official_val_0000224,val,5,1,1,0.9227338560006696
tuji1_official_val_0000225,val,5,1,1,0.7128213448779798
tuji1_official_val_0000226,val,5,1,1,0.9333591606609936
tuji1_official_val_0000227,val,5,1,1,0.6460243660306395
tuji1_official_val_0000228,val,5,1,4,0.4417219492840318
tuji1_official_val_0000229,val,5,4,1,0.5721464176769478
tuji1_official_val_0000230,val,5,1,1,0.9122890839803129
tuji1_official_val_0000231,val,5,1,1,0.8529651487027414
tuji1_official_val_0000232,val,5,1,1,0.6700514187065708
tuji1_official_val_0000233,val,5,4,4,0.686231737615778
tuji1_official_val_0000234,val,5,1,1,0.6896491838606693
tuji1_official_val_0000235,val,5,1,1,0.9554151720125228
tuji1_official_val_0000236,val,5,4,1,0.533482507016428
tuji1_official_val_0000237,val,5,4,4,0.5290097018950819
tuji1_official_val_0000238,val,5,1,1,0.9865637585701335
tuji1_official_val_0000239,val,5,1,1,0.9089512642120937
tuji1_official_val_0000240,val,5,0,0,0.529280725802537
tuji1_official_val_0000241,val,5,4,4,0.4642608936553119
tuji1_official_val_0000242,val,5,1,4,0.6267640910932506
tuji1_official_val_0000243,val,5,4,4,0.4777318646597412
tuji1_official_val_0000244,val,5,1,1,0.6715146869008524
tuji1_official_val_0000245,val,5,1,1,0.5517002329844336
tuji1_official_val_0000246,val,5,1,1,0.8424454176087629
tuji1_official_val_0000247,val,5,1,1,0.8605511457914256
tuji1_official_val_0000248,val,5,4,0,0.4698138585650507
tuji1_official_val_0000249,val,5,1,4,0.5797494986498838
tuji1_official_val_0000250,val,5,1,1,0.5433608822118439
tuji1_official_val_0000251,val,5,4,1,0.35842460038515334
tuji1_official_val_0000252,val,5,1,1,0.7513242125434689
tuji1_official_val_0000253,val,5,4,4,0.8250413481081725
tuji1_official_val_0000254,val,5,4,4,0.8462047419769775
tuji1_official_val_0000255,val,5,4,4,0.8523380746741657
tuji1_official_val_0000256,val,5,4,4,0.8915857474783929
tuji1_official_val_0000257,val,5,4,4,0.7999341000766543
tuji1_official_val_0000258,val,5,4,4,0.9431341909992793
tuji1_official_val_0000259,val,5,4,4,0.665420002078836
tuji1_official_val_0000260,val,5,4,4,0.7820969639809376
tuji1_official_val_0000261,val,5,4,4,0.8616204336390241
tuji1_official_val_0000262,val,5,2,2,0.9384584185506941
tuji1_official_val_0000263,val,5,2,2,0.9788960984107559
tuji1_official_val_0000264,val,5,2,2,0.7384912328630123
tuji1_official_val_0000265,val,5,2,2,0.987115029751183
tuji1_official_val_0000266,val,5,2,2,0.9789964975064872
tuji1_official_val_0000267,val,5,2,2,0.9459360828720773
tuji1_official_val_0000268,val,5,2,2,0.9447659806953601
tuji1_official_val_0000269,val,5,2,2,0.9528380490001191
tuji1_official_val_0000270,val,5,2,2,0.913268210762201
tuji1_official_val_0000271,val,5,3,3,0.4338844573216012
tuji1_official_val_0000272,val,5,3,3,0.8920411883267483
tuji1_official_val_0000273,val,5,3,3,0.7531834856380375
tuji1_official_val_0000274,val,5,2,2,0.5577977279332955
tuji1_official_val_0000275,val,5,2,2,0.4269816425180493
tuji1_official_val_0000276,val,5,0,2,0.8382685067287605
tuji1_official_val_0000277,val,5,0,0,0.6823147307581309
tuji1_official_val_0000278,val,5,0,0,0.6814584712145078
tuji1_official_val_0000279,val,5,0,0,0.8396987295445756
tuji1_official_val_0000280,val,5,0,0,0.8403685710477142
tuji1_official_val_0000281,val,5,2,2,0.6075578894645928
tuji1_official_val_0000282,val,5,0,0,0.6923262304707751
tuji1_official_val_0000283,val,5,0,0,0.8336490486630492
tuji1_official_val_0000284,val,5,2,2,0.9730600562372145
tuji1_official_val_0000285,val,5,2,2,0.8355687634722405
tuji1_official_val_0000286,val,5,2,2,0.9248427810761819
tuji1_official_val_0000287,val,5,2,2,0.6183123541037393
tuji1_official_val_0000288,val,5,0,0,0.7626005647050635
tuji1_official_val_0000289,val,5,2,2,0.9564626039115403
tuji1_official_val_0000290,val,5,2,2,0.9285684572231482
tuji1_official_val_0000291,val,5,0,0,0.7461817101939582
tuji1_official_val_0000292,val,5,0,0,0.7529944072061509
tuji1_official_val_0000293,val,5,0,0,0.6985912548365795
tuji1_official_val_0000294,val,5,2,0,0.48464818679215654
tuji1_official_val_0000295,val,5,0,0,0.8638690499939967
tuji1_official_val_0000296,val,5,0,0,0.7642963966992415
tuji1_official_val_0000297,val,5,2,2,0.6720159516412748
tuji1_official_val_0000298,val,5,2,2,0.9218858993345063
tuji1_official_val_0000299,val,5,0,0,0.6777253398313882
tuji1_official_val_0000300,val,5,2,2,0.6748458513649962
tuji1_official_val_0000301,val,5,0,0,0.6396576171624541
tuji1_official_val_0000302,val,5,2,2,0.9311747447010787
tuji1_official_val_0000303,val,5,2,2,0.8718209983243385
tuji1_official_val_0000304,val,5,0,0,0.8010691719331028
tuji1_official_val_0000305,val,5,2,2,0.8165945424040754
tuji1_official_val_0000306,val,5,2,2,0.919864455813294
tuji1_official_val_0000307,val,5,2,2,0.8979951765405356
tuji1_official_val_0000308,val,5,2,2,0.8190733610589863
tuji1_official_val_0000309,val,5,2,2,0.923388602070105
tuji1_official_val_0000310,val,5,2,2,0.812692025847021
tuji1_official_val_0000311,val,5,2,2,0.7404535977786343
tuji1_official_val_0000312,val,5,2,2,0.5474234700084161
tuji1_official_val_0000313,val,5,0,2,0.5672846015739527
tuji1_official_val_0000314,val,5,0,0,0.5983349391785912
tuji1_official_val_0000315,val,5,4,0,0.43403075298059823
tuji1_official_val_0000316,val,5,2,2,0.8180799059581271
tuji1_official_val_0000317,val,5,2,2,0.8419364950264174
tuji1_official_val_0000318,val,5,2,2,0.7362216649810249
tuji1_official_val_0000319,val,5,2,2,0.5444175099708282
tuji1_official_val_0000320,val,5,0,0,0.7695860742567641
tuji1_official_val_0000321,val,5,3,3,0.96310733617515
tuji1_official_val_0000322,val,5,3,3,0.8500519409180137
tuji1_official_val_0000323,val,5,3,3,0.7450408784323114
tuji1_official_val_0000324,val,5,3,3,0.7008422246218037
tuji1_official_val_0000325,val,5,3,3,0.9873628203419835
tuji1_official_val_0000326,val,5,3,3,0.9691588529952303
tuji1_official_val_0000327,val,5,3,3,0.895855996477633
tuji1_official_val_0000328,val,5,3,3,0.9675809753177318
tuji1_official_val_0000329,val,5,3,3,0.9451990196319179
tuji1_official_val_0000330,val,5,3,3,0.8943555311167702
tuji1_official_val_0000331,val,5,3,3,0.8813243581822923
tuji1_official_val_0000332,val,5,0,0,0.4485235632777386
tuji1_official_val_0000333,val,5,4,4,0.6769645541216701
tuji1_official_val_0000334,val,5,1,4,0.790584476148792
tuji1_official_val_0000335,val,5,1,1,0.7428006763027298
tuji1_official_val_0000336,val,5,1,1,0.9250415480646117
tuji1_official_val_0000337,val,5,0,4,0.49469930528519407
tuji1_official_val_0000338,val,5,4,4,0.6147728681690741
tuji1_official_val_0000339,val,5,4,4,0.8293982030237028
tuji1_official_val_0000340,val,5,1,1,0.5390855129845342
tuji1_official_val_0000341,val,5,4,4,0.6028977005385753
tuji1_official_val_0000342,val,5,0,4,0.44282060378328253
tuji1_official_val_0000343,val,5,4,4,0.7607469151090323
tuji1_official_val_0000344,val,5,4,4,0.5354995614373189
tuji1_official_val_0000345,val,5,4,4,0.566974595717949
tuji1_official_val_0000346,val,5,1,4,0.49339029687937513
tuji1_official_val_0000347,val,5,4,4,0.7313908674150019
tuji1_official_val_0000348,val,5,1,4,0.6260098211882146
tuji1_official_val_0000349,val,5,1,1,0.9284299540550436
tuji1_official_val_0000350,val,5,1,1,0.9930658103631491
tuji1_official_val_0000351,val,5,0,4,0.48279635566213164
tuji1_official_val_0000352,val,5,4,4,0.6504121859786359
tuji1_official_val_0000353,val,5,1,1,0.8383318529693519
tuji1_official_val_0000354,val,5,1,1,0.8154498107306426
tuji1_official_val_0000355,val,5,0,4,0.4892651512984181
tuji1_official_val_0000356,val,5,4,4,0.8043592258455995
tuji1_official_val_0000357,val,5,1,1,0.9856239181297138
tuji1_official_val_0000358,val,5,1,1,0.7316472322609903
tuji1_official_val_0000359,val,5,1,1,0.6885580598115136
tuji1_official_val_0000360,val,5,4,4,0.512415498203269
tuji1_official_val_0000361,val,5,4,1,0.5709646360848819
tuji1_official_val_0000362,val,5,1,1,0.9232861682015943
tuji1_official_val_0000363,val,5,1,1,0.8266485113765074
tuji1_official_val_0000364,val,5,1,1,0.8546928261625045
tuji1_official_val_0000365,val,5,1,4,0.47926941368246984
tuji1_official_val_0000366,val,5,1,1,0.8542007319594549
tuji1_official_val_0000367,val,5,1,1,0.8620744654671294
tuji1_official_val_0000368,val,5,1,1,0.6043649901977627
tuji1_official_val_0000369,val,5,1,4,0.5931516573261532
tuji1_official_val_0000370,val,5,1,1,0.8574541360283832
tuji1_official_val_0000371,val,5,1,1,0.9437837407479879
tuji1_official_val_0000372,val,5,0,0,0.4471421369595274
tuji1_official_val_0000373,val,5,1,4,0.3417576668627584
tuji1_official_val_0000374,val,5,4,4,0.5892873427917883
tuji1_official_val_0000375,val,5,4,4,0.5401807233910642
tuji1_official_val_0000376,val,5,1,1,0.9209125041343285
tuji1_official_val_0000377,val,5,1,1,0.7783388401075508
tuji1_official_val_0000378,val,5,1,1,0.9313528188420382
tuji1_official_val_0000379,val,5,1,1,0.9015030248560296
tuji1_official_val_0000380,val,5,4,0,0.38316629794845736
tuji1_official_val_0000381,val,5,4,4,0.36441866968219183
tuji1_official_val_0000382,val,5,1,1,0.5656974100130975
tuji1_official_val_0000383,val,5,4,1,0.40673676175695594
tuji1_official_val_0000384,val,5,1,1,0.6053991954057679
tuji1_official_val_0000385,val,5,4,4,0.9487700268948815
tuji1_official_val_0000386,val,5,4,4,0.7747898865840813
tuji1_official_val_0000387,val,5,4,4,0.8338488507031186
tuji1_official_val_0000388,val,5,4,4,0.9487856768852125
tuji1_official_val_0000389,val,5,4,4,0.7683329507577383
tuji1_official_val_0000390,val,5,4,4,0.8021710386627445
tuji1_official_val_0000391,val,5,4,4,0.845117744318139
tuji1_official_val_0000392,val,5,4,4,0.7205428502272833
tuji1_official_val_0000393,val,5,4,4,0.8529567229256856
tuji1_official_val_0000394,val,5,2,2,0.9867183709768999
tuji1_official_val_0000395,val,5,2,2,0.8277984961449012
tuji1_official_val_0000396,val,5,2,2,0.9910813629141582
tuji1_official_val_0000397,val,5,2,2,0.9732481701418187
tuji1_official_val_0000398,val,5,2,2,0.9236863271524167
tuji1_official_val_0000399,val,5,2,2,0.8394921714764727
tuji1_official_val_0000400,val,5,2,2,0.9432909080167492
tuji1_official_val_0000401,val,5,2,2,0.9375478434014995
tuji1_official_val_0000402,val,5,2,2,0.9261041947294045
tuji1_official_val_0000403,val,5,0,2,0.4037340747857401
tuji1_official_val_0000404,val,5,0,0,0.33208031794510956
tuji1_official_val_0000405,val,5,0,0,0.6946541833074172
tuji1_official_val_0000406,val,5,0,0,0.7747545994822614
tuji1_official_val_0000407,val,5,0,0,0.4860916960179834
tuji1_official_val_0000408,val,5,2,2,0.5472026283731128
tuji1_official_val_0000409,val,5,2,0,0.4999419285014221
tuji1_official_val_0000410,val,5,0,0,0.7769774575527053
tuji1_official_val_0000411,val,5,2,2,0.9478892366407705
tuji1_official_val_0000412,val,5,2,2,0.8659571835844032
tuji1_official_val_0000413,val,5,2,2,0.6584667862234085
tuji1_official_val_0000414,val,5,2,2,0.7701739036828777
tuji1_official_val_0000415,val,5,2,0,0.6596706587187243
tuji1_official_val_0000416,val,5,2,2,0.8829602394913191
tuji1_official_val_0000417,val,5,2,2,0.9443417837518584
tuji1_official_val_0000418,val,5,2,0,0.5463898062304761
tuji1_official_val_0000419,val,5,0,0,0.7736094188368483
tuji1_official_val_0000420,val,5,0,0,0.7101463070659793
tuji1_official_val_0000421,val,5,2,0,0.5562238731271012
tuji1_official_val_0000422,val,5,0,0,0.7238738865453845
tuji1_official_val_0000423,val,5,0,0,0.8586465510282523
tuji1_official_val_0000424,val,5,2,2,0.9375525126153108
tuji1_official_val_0000425,val,5,2,2,0.765457174250611
tuji1_official_val_0000426,val,5,2,0,0.6051654756713428
tuji1_official_val_0000427,val,5,2,2,0.8875918162602907
tuji1_official_val_0000428,val,5,0,0,0.7099935329738081
tuji1_official_val_0000429,val,5,2,2,0.9318309318323992
tuji1_official_val_0000430,val,5,2,2,0.944579291927083
tuji1_official_val_0000431,val,5,0,0,0.6204049988332269
tuji1_official_val_0000432,val,5,2,2,0.8851130913332484
tuji1_official_val_0000433,val,5,2,2,0.8845761142878668
tuji1_official_val_0000434,val,5,2,2,0.9773364445221386
tuji1_official_val_0000435,val,5,2,2,0.7353316931980102
tuji1_official_val_0000436,val,5,2,2,0.8767562767763007
tuji1_official_val_0000437,val,5,2,2,0.8017988775650176
tuji1_official_val_0000438,val,5,2,2,0.8132775170420602
tuji1_official_val_0000439,val,5,2,2,0.7617547644861403
tuji1_official_val_0000440,val,5,0,2,0.8659383967934515
tuji1_official_val_0000441,val,5,0,0,0.4902526863571869
tuji1_official_val_0000442,val,5,0,0,0.5976349191133897
tuji1_official_val_0000443,val,5,2,2,0.8947940954007053
tuji1_official_val_0000444,val,5,2,2,0.8092357773281286
tuji1_official_val_0000445,val,5,2,2,0.4991603146255394
tuji1_official_val_0000446,val,5,2,2,0.6365326281986825
tuji1_official_val_0000447,val,5,0,0,0.7036434573197102
tuji1_official_val_0000448,val,5,3,3,0.9382509364357845
tuji1_official_val_0000449,val,5,3,3,0.9383993448800223
tuji1_official_val_0000450,val,5,3,3,0.7127271834724007
tuji1_official_val_0000451,val,5,3,3,0.5879584970071521
tuji1_official_val_0000452,val,5,3,3,0.9255395645164413
tuji1_official_val_0000453,val,5,3,3,0.8779911169546
tuji1_official_val_0000454,val,5,3,3,0.9348728911848012
tuji1_official_val_0000455,val,5,3,3,0.9208068089481727
tuji1_official_val_0000456,val,5,3,3,0.9647162924343361
tuji1_official_val_0000457,val,5,3,3,0.8673443123820234
tuji1_official_val_0000458,val,5,3,3,0.9299478937891134
tuji1_official_val_0000459,val,5,0,0,0.5902556988149984
tuji1_official_val_0000460,val,5,4,4,0.5715388218921604
tuji1_official_val_0000461,val,5,4,4,0.6697436213759087
tuji1_official_val_0000462,val,5,1,1,0.6738108647622273
tuji1_official_val_0000463,val,5,1,1,0.8945642817507395
tuji1_official_val_0000464,val,5,4,4,0.5934211795642842
tuji1_official_val_0000465,val,5,4,4,0.7414274436279034
tuji1_official_val_0000466,val,5,4,4,0.6610398451795413
tuji1_official_val_0000467,val,5,1,1,0.7565789918111062
tuji1_official_val_0000468,val,5,4,4,0.6525202656344747
tuji1_official_val_0000469,val,5,4,4,0.5757928862164827
tuji1_official_val_0000470,val,5,4,4,0.6129720116081893
tuji1_official_val_0000471,val,5,4,4,0.6431438055027675
tuji1_official_val_0000472,val,5,4,4,0.6957408656024962
tuji1_official_val_0000473,val,5,4,4,0.6558755291257673
tuji1_official_val_0000474,val,5,4,4,0.6582954685671011
tuji1_official_val_0000475,val,5,4,4,0.5022574372083929
tuji1_official_val_0000476,val,5,1,1,0.5578664356080683
tuji1_official_val_0000477,val,5,1,1,0.8590028054589703
tuji1_official_val_0000478,val,5,4,4,0.7089514713670606
tuji1_official_val_0000479,val,5,4,4,0.7035755004007908
tuji1_official_val_0000480,val,5,1,1,0.8311729792152915
tuji1_official_val_0000481,val,5,1,1,0.7126965700849494
tuji1_official_val_0000482,val,5,0,4,0.649128796927593
tuji1_official_val_0000483,val,5,4,4,0.8323265634606749
tuji1_official_val_0000484,val,5,1,1,0.9231835997583125
tuji1_official_val_0000485,val,5,1,1,0.7691456950572464
tuji1_official_val_0000486,val,5,4,1,0.8017830400514897
tuji1_official_val_0000487,val,5,4,4,0.5739084901422425
tuji1_official_val_0000488,val,5,4,1,0.6913416185814082
tuji1_official_val_0000489,val,5,1,1,0.7428990910418741
tuji1_official_val_0000490,val,5,1,1,0.9023673448204923
tuji1_official_val_0000491,val,5,1,1,0.6488522726783471
tuji1_official_val_0000492,val,5,4,4,0.50868207438202
tuji1_official_val_0000493,val,5,1,1,0.7151414115205194
tuji1_official_val_0000494,val,5,1,1,0.7205962103534007
tuji1_official_val_0000495,val,5,1,1,0.47198809936186764
tuji1_official_val_0000496,val,5,4,4,0.4717026032863106
tuji1_official_val_0000497,val,5,1,1,0.8167884732209876
tuji1_official_val_0000498,val,5,1,1,0.9110667208208483
tuji1_official_val_0000499,val,5,0,0,0.49403295154048155
tuji1_official_val_0000500,val,5,0,4,0.45067574843730357
tuji1_official_val_0000501,val,5,1,4,0.43510969144682304
tuji1_official_val_0000502,val,5,4,4,0.4831675519932115
tuji1_official_val_0000503,val,5,1,1,0.7805674435143101
tuji1_official_val_0000504,val,5,1,1,0.7316478812386584
tuji1_official_val_0000505,val,5,1,1,0.9599388097755563
tuji1_official_val_0000506,val,5,1,1,0.7690447860873078
tuji1_official_val_0000507,val,5,0,0,0.4236486421857659
tuji1_official_val_0000508,val,5,4,4,0.46906303330696814
tuji1_official_val_0000509,val,5,4,1,0.4687022292925912
tuji1_official_val_0000510,val,5,4,1,0.4410723568282172
tuji1_official_val_0000511,val,5,1,1,0.5405197318448085
tuji1_official_val_0000512,val,5,4,4,0.5226681833496329
tuji1_official_val_0000513,val,5,4,4,0.8994897812757638
tuji1_official_val_0000514,val,5,4,4,0.8335590352216016
tuji1_official_val_0000515,val,5,4,4,0.8158241612621676
tuji1_official_val_0000516,val,5,4,4,0.7601724150735055
tuji1_official_val_0000517,val,5,4,4,0.7365074323114866
tuji1_official_val_0000518,val,5,4,4,0.7555673788330752
tuji1_official_val_0000519,val,5,4,4,0.8776273705952192
tuji1_official_val_0000520,val,5,2,2,0.8746509132091699
tuji1_official_val_0000521,val,5,2,2,0.9221511037485296
tuji1_official_val_0000522,val,5,2,2,0.9069629694430429
tuji1_official_val_0000523,val,5,2,2,0.9624525317128889
tuji1_official_val_0000524,val,5,2,2,0.849101830884673
tuji1_official_val_0000525,val,5,2,2,0.9126221968029631
tuji1_official_val_0000526,val,5,2,2,0.864264070673741
tuji1_official_val_0000527,val,5,2,2,0.8973898020302649
tuji1_official_val_0000528,val,5,2,2,0.8951176724989199
tuji1_official_val_0000529,val,5,2,2,0.46869961783261105
tuji1_official_val_0000530,val,5,0,0,0.3777897979146092
tuji1_official_val_0000531,val,5,0,0,0.33523250662113513
tuji1_official_val_0000532,val,5,0,0,0.49562076547890244
tuji1_official_val_0000533,val,5,0,0,0.5033067695180177
tuji1_official_val_0000534,val,5,2,2,0.5224036152082295
tuji1_official_val_0000535,val,5,2,0,0.5653570645359863
tuji1_official_val_0000536,val,5,2,0,0.3875194489209307
tuji1_official_val_0000537,val,5,2,2,0.7217189180149668
tuji1_official_val_0000538,val,5,2,2,0.5896031003204619
tuji1_official_val_0000539,val,5,2,2,0.6485498696249072
tuji1_official_val_0000540,val,5,2,2,0.5008246235244979
tuji1_official_val_0000541,val,5,0,0,0.41580742114918195
tuji1_official_val_0000542,val,5,2,2,0.5694432761256957
tuji1_official_val_0000543,val,5,2,2,0.4649072939414582
tuji1_official_val_0000544,val,5,0,0,0.4495813610782518
tuji1_official_val_0000545,val,5,0,0,0.4792839975724995
tuji1_official_val_0000546,val,5,0,0,0.434970324683488
tuji1_official_val_0000547,val,5,2,0,0.5914686712070613
tuji1_official_val_0000548,val,5,0,0,0.4638748381152691
tuji1_official_val_0000549,val,5,0,0,0.4650999329960291
tuji1_official_val_0000550,val,5,2,2,0.7688330915875926
tuji1_official_val_0000551,val,5,2,2,0.566315750555635
tuji1_official_val_0000552,val,5,0,0,0.5155512117942205
tuji1_official_val_0000553,val,5,2,2,0.5212438606608877
tuji1_official_val_0000554,val,5,0,0,0.41140199972749514
tuji1_official_val_0000555,val,5,2,2,0.5866452580012456
tuji1_official_val_0000556,val,5,2,2,0.6990549620254446
tuji1_official_val_0000557,val,5,0,0,0.3928001140880108
tuji1_official_val_0000558,val,5,2,2,0.7775420641791564
tuji1_official_val_0000559,val,5,2,2,0.6566214219418428
tuji1_official_val_0000560,val,5,2,2,0.7862862713770824
tuji1_official_val_0000561,val,5,2,2,0.8673121934546377
tuji1_official_val_0000562,val,5,2,2,0.6641257168066281
tuji1_official_val_0000563,val,5,2,2,0.6578350435089275
tuji1_official_val_0000564,val,5,2,2,0.5281515237585299
tuji1_official_val_0000565,val,5,2,2,0.5790696700614274
tuji1_official_val_0000566,val,5,0,2,0.44214201018782284
tuji1_official_val_0000567,val,5,2,0,0.5417270471337274
tuji1_official_val_0000568,val,5,0,0,0.4269063671263959
tuji1_official_val_0000569,val,5,2,2,0.8360307074341216
tuji1_official_val_0000570,val,5,2,2,0.61637337429839
tuji1_official_val_0000571,val,5,2,2,0.7605476393802304
tuji1_official_val_0000572,val,5,2,2,0.8381154221828494
tuji1_official_val_0000573,val,5,2,0,0.4718362260686255
tuji1_official_val_0000574,val,5,3,3,0.8868379261264292
tuji1_official_val_0000575,val,5,3,3,0.8248422138880526
tuji1_official_val_0000576,val,5,3,3,0.5333069274905406
tuji1_official_val_0000577,val,5,3,3,0.6322761638560876
tuji1_official_val_0000578,val,5,3,3,0.5434632862049376
tuji1_official_val_0000579,val,5,3,3,0.5624428448552867
tuji1_official_val_0000580,val,5,3,3,0.6469824183464177
tuji1_official_val_0000581,val,5,3,3,0.45506516076043707
tuji1_official_val_0000582,val,5,3,3,0.7593159474826047
tuji1_official_val_0000583,val,5,3,3,0.7734783687805692
tuji1_official_val_0000584,val,5,3,3,0.5565327817850982
tuji1_official_val_0000585,val,5,3,0,0.3193972089108996
tuji1_official_val_0000586,val,5,4,4,0.3719416989960777
tuji1_official_val_0000587,val,5,4,4,0.492934409927604
tuji1_official_val_0000588,val,5,1,1,0.8602375522586148
tuji1_official_val_0000589,val,5,1,1,0.7823941134647476
tuji1_official_val_0000590,val,5,4,4,0.28365776203866777
tuji1_official_val_0000591,val,5,4,4,0.41257682705434456
tuji1_official_val_0000592,val,5,4,4,0.4245019597147944
tuji1_official_val_0000593,val,5,1,1,0.33491369257538195
tuji1_official_val_0000594,val,5,4,4,0.5423554357594776
tuji1_official_val_0000595,val,5,0,4,0.3484598920923283
tuji1_official_val_0000596,val,5,4,4,0.4916891115368304
tuji1_official_val_0000597,val,5,1,4,0.7527385283281496
tuji1_official_val_0000598,val,5,4,4,0.4388154467800747
tuji1_official_val_0000599,val,5,4,4,0.2707185539038802
tuji1_official_val_0000600,val,5,4,4,0.5580220413178268
tuji1_official_val_0000601,val,5,4,4,0.6664264217489878
tuji1_official_val_0000602,val,5,1,1,0.6650174721789611
tuji1_official_val_0000603,val,5,1,1,0.5612277551273094
tuji1_official_val_0000604,val,5,1,4,0.3439169893113601
tuji1_official_val_0000605,val,5,1,4,0.5153921048533957
tuji1_official_val_0000606,val,5,1,1,0.6604788833463577
tuji1_official_val_0000607,val,5,1,1,0.7829045189659614
tuji1_official_val_0000608,val,5,0,4,0.3461733617951551
tuji1_official_val_0000609,val,5,4,4,0.4862576891641806
tuji1_official_val_0000610,val,5,1,1,0.593320790778225
tuji1_official_val_0000611,val,5,4,1,0.3887203354040224
tuji1_official_val_0000612,val,5,1,1,0.5133777902509012
tuji1_official_val_0000613,val,5,1,4,0.5663018599633112
tuji1_official_val_0000614,val,5,4,1,0.48492977934791814
tuji1_official_val_0000615,val,5,1,1,0.5991990670267293
tuji1_official_val_0000616,val,5,1,1,0.6841727574952998
tuji1_official_val_0000617,val,5,1,1,0.618282929342757
tuji1_official_val_0000618,val,5,1,4,0.4865749045256373
tuji1_official_val_0000619,val,5,1,1,0.6799887078510062
tuji1_official_val_0000620,val,5,1,1,0.8981882519567761
tuji1_official_val_0000621,val,5,1,1,0.41637743016857415
tuji1_official_val_0000622,val,5,4,4,0.5531406005246773
tuji1_official_val_0000623,val,5,1,1,0.8046619855415424
tuji1_official_val_0000624,val,5,1,1,0.5048033751292973
tuji1_official_val_0000625,val,5,0,0,0.2787969797250114
tuji1_official_val_0000626,val,5,4,4,0.420402192018847
tuji1_official_val_0000627,val,5,4,4,0.5008702510030278
tuji1_official_val_0000628,val,5,4,4,0.37788372571672235
